path,bbox_x1,bbox_x2,bbox_y1,bbox_y2,lab,class_name,car_type
01947.jpg,3,89,300,260,85,Dodge Ram Pickup 3500 Crew Cab 2010,0
01948.jpg,55,110,454,280,24,Audi TT RS Coupe 2012,2
01949.jpg,15,1,379,221,70,Chevrolet Express Van 2007,7
01950.jpg,80,123,419,293,162,Mercedes-Benz SL-Class Coupe 2009,2
01951.jpg,55,49,669,294,109,Ford Edge SUV 2012,6
01952.jpg,11,31,490,266,0,AM General Hummer SUV 2000,6
01953.jpg,61,368,1223,836,55,Chevrolet Corvette ZR1 2012,2
01954.jpg,17,121,550,344,18,Audi TT Hatchback 2011,3
01955.jpg,334,551,1260,1014,139,Hyundai Azera Sedan 2012,5
01956.jpg,14,63,478,320,55,Chevrolet Corvette ZR1 2012,2
01957.jpg,15,188,463,350,134,Hyundai Elantra Sedan 2007,5
01958.jpg,5,21,273,126,84,Dodge Caravan Minivan 1997,4
01959.jpg,71,137,910,601,65,Chevrolet Cobalt SS 2010,2
01960.jpg,59,224,915,708,168,Nissan NV Passenger Van 2012,7
01961.jpg,21,114,500,452,66,Chevrolet Malibu Hybrid Sedan 2010,5
01962.jpg,69,66,559,333,170,Nissan 240SX Coupe 1998,2
01963.jpg,7,123,637,397,71,Chevrolet Monte Carlo Coupe 2007,2
01964.jpg,160,170,1007,683,91,Dodge Magnum Wagon 2008,8
01965.jpg,38,10,255,199,77,Chrysler Town and Country Minivan 2012,4
01966.jpg,24,37,276,169,31,BMW X5 SUV 2007,6
01967.jpg,2,1,259,194,69,Chevrolet Silverado 1500 Classic Extended Cab 2007,0
01968.jpg,41,97,608,392,46,Buick Regal GS 2012,5
01969.jpg,25,120,615,361,83,Dodge Caliber Wagon 2007,8
01970.jpg,32,79,431,228,15,Audi V8 Sedan 1994,5
01971.jpg,92,459,1215,889,76,Chrysler Sebring Convertible 2010,1
01972.jpg,37,67,237,168,4,Acura TSX Sedan 2012,5
01973.jpg,16,12,188,115,157,Maybach Landaulet Convertible 2012,1
01974.jpg,99,114,306,191,189,Volkswagen Golf Hatchback 2012,3
01975.jpg,159,307,997,605,56,Chevrolet Corvette Ron Fellows Edition Z06 2007,2
01976.jpg,38,154,474,301,160,Mercedes-Benz 300-Class Convertible 1993,1
01977.jpg,53,45,530,370,86,Dodge Ram Pickup 3500 Quad Cab 2009,0
01978.jpg,13,23,244,160,50,Cadillac CTS-V Sedan 2012,5
01979.jpg,131,264,470,434,106,Ford Mustang Convertible 2007,1
01980.jpg,97,193,923,631,147,Jeep Grand Cherokee SUV 2012,6
01981.jpg,25,34,413,235,30,BMW 6 Series Convertible 2007,1
01982.jpg,19,68,476,338,106,Ford Mustang Convertible 2007,1
01983.jpg,102,163,723,454,52,Cadillac Escalade EXT Crew Cab 2007,0
01984.jpg,12,189,741,415,56,Chevrolet Corvette Ron Fellows Edition Z06 2007,2
01985.jpg,35,162,624,456,183,Suzuki SX4 Sedan 2012,5
01986.jpg,47,85,588,374,126,Honda Odyssey Minivan 2007,4
01987.jpg,64,123,548,346,51,Cadillac SRX SUV 2012,6
01988.jpg,32,52,593,324,104,Fisker Karma Sedan 2012,5
01989.jpg,145,182,659,440,143,Jaguar XK XKR 2012,2
01990.jpg,20,75,462,331,32,BMW X6 SUV 2012,6
01991.jpg,63,28,632,351,32,BMW X6 SUV 2012,6
01992.jpg,31,1,640,220,193,Volvo 240 Sedan 1993,5
01993.jpg,31,110,405,263,33,BMW M3 Coupe 2012,2
01994.jpg,28,36,250,143,37,BMW Z4 Convertible 2012,1
01995.jpg,84,87,621,411,152,Lamborghini Diablo Coupe 2001,2
01996.jpg,128,126,767,437,164,Mercedes-Benz S-Class Sedan 2012,5
01997.jpg,147,178,951,633,191,Volkswagen Beetle Hatchback 2012,3
01998.jpg,12,39,237,166,107,Ford Freestar Minivan 2007,4
01999.jpg,68,120,433,330,123,HUMMER H3T Crew Cab 2010,0
02000.jpg,38,75,380,193,39,Bentley Arnage Sedan 2009,5
02001.jpg,56,110,609,440,147,Jeep Grand Cherokee SUV 2012,6
02002.jpg,8,1,272,134,51,Cadillac SRX SUV 2012,6
02003.jpg,10,340,1591,950,100,Ferrari FF Coupe 2012,2
02004.jpg,50,162,640,425,4,Acura TSX Sedan 2012,5
02005.jpg,17,75,279,158,140,Infiniti G Coupe IPL 2012,2
02006.jpg,57,43,194,127,33,BMW M3 Coupe 2012,2
02007.jpg,24,16,454,304,13,Audi TTS Coupe 2012,2
02008.jpg,31,146,615,444,114,Ford Focus Sedan 2007,5
02009.jpg,14,22,262,122,24,Audi TT RS Coupe 2012,2
02010.jpg,66,46,545,426,36,BMW X3 SUV 2012,6
02011.jpg,318,76,1193,711,190,Volkswagen Golf Hatchback 1991,3
02012.jpg,128,71,417,292,89,Dodge Dakota Crew Cab 2010,0
02013.jpg,73,56,591,395,167,Nissan Leaf Hatchback 2012,3
02014.jpg,96,222,647,420,53,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0
02015.jpg,35,114,550,327,15,Audi V8 Sedan 1994,5
02016.jpg,65,122,568,325,76,Chrysler Sebring Convertible 2010,1
02017.jpg,33,200,1001,661,91,Dodge Magnum Wagon 2008,8
02018.jpg,210,82,944,734,31,BMW X5 SUV 2007,6
02019.jpg,54,69,546,379,51,Cadillac SRX SUV 2012,6
02020.jpg,103,335,1151,784,100,Ferrari FF Coupe 2012,2
02021.jpg,7,59,390,328,145,Jeep Wrangler SUV 2012,6
02022.jpg,133,61,582,318,62,Chevrolet Sonic Sedan 2012,5
02023.jpg,43,49,266,176,81,Daewoo Nubira Wagon 2002,8
02024.jpg,20,110,415,294,147,Jeep Grand Cherokee SUV 2012,6
02025.jpg,10,42,310,180,21,Audi S5 Coupe 2012,2
02026.jpg,154,74,593,444,123,HUMMER H3T Crew Cab 2010,0
02027.jpg,69,123,1073,705,27,BMW 1 Series Coupe 2012,2
02028.jpg,24,96,414,317,174,Rolls-Royce Phantom Drophead Coupe Convertible 2012,1
02029.jpg,6,14,216,107,30,BMW 6 Series Convertible 2007,1
02030.jpg,29,51,259,187,117,GMC Terrain SUV 2012,6
02031.jpg,33,12,226,191,124,HUMMER H2 SUT Crew Cab 2009,0
02032.jpg,12,99,380,216,15,Audi V8 Sedan 1994,5
02033.jpg,19,34,241,158,33,BMW M3 Coupe 2012,2
02034.jpg,10,27,310,134,69,Chevrolet Silverado 1500 Classic Extended Cab 2007,0
02035.jpg,11,123,500,358,119,GMC Yukon Hybrid SUV 2012,6
02036.jpg,47,89,639,395,118,GMC Savana Van 2012,7
02037.jpg,115,164,1342,669,101,Ferrari California Convertible 2012,1
02038.jpg,70,3,617,337,95,Dodge Charger Sedan 2012,5
02039.jpg,22,159,977,588,193,Volvo 240 Sedan 1993,5
02040.jpg,24,59,294,221,96,Dodge Charger SRT-8 2009,5
02041.jpg,73,278,1010,659,20,Audi S5 Convertible 2012,1
02042.jpg,181,124,1780,1057,26,BMW 1 Series Convertible 2012,1
02043.jpg,132,89,940,686,145,Jeep Wrangler SUV 2012,6
02044.jpg,129,165,793,545,22,Audi S4 Sedan 2012,5
02045.jpg,135,86,463,300,176,Rolls-Royce Phantom Sedan 2012,5
02046.jpg,24,123,618,354,31,BMW X5 SUV 2007,6
02047.jpg,43,50,136,90,56,Chevrolet Corvette Ron Fellows Edition Z06 2007,2
02048.jpg,27,17,297,209,75,Chrysler Aspen SUV 2009,6
02049.jpg,30,57,400,309,123,HUMMER H3T Crew Cab 2010,0
02050.jpg,30,65,331,199,0,AM General Hummer SUV 2000,6
02051.jpg,54,135,1461,822,193,Volvo 240 Sedan 1993,5
02052.jpg,26,98,372,219,46,Buick Regal GS 2012,5
02053.jpg,22,12,245,178,110,Ford Ranger SuperCab 2011,0
02054.jpg,183,4,1186,780,195,smart fortwo Convertible 2012,1
02055.jpg,22,160,580,385,10,Aston Martin Virage Coupe 2012,2
02056.jpg,32,11,456,307,23,Audi S4 Sedan 2007,5
02057.jpg,36,161,611,355,101,Ferrari California Convertible 2012,1
02058.jpg,12,67,496,266,8,Aston Martin V8 Vantage Coupe 2012,2
02059.jpg,269,339,884,671,22,Audi S4 Sedan 2012,5
02060.jpg,11,52,595,293,67,Chevrolet TrailBlazer SS 2009,6
02061.jpg,43,110,646,427,182,Suzuki SX4 Hatchback 2012,3
02062.jpg,31,52,453,239,173,Ram C/V Cargo Van Minivan 2012,4
02063.jpg,39,113,467,320,34,BMW M5 Sedan 2010,5
02064.jpg,2,22,296,199,147,Jeep Grand Cherokee SUV 2012,6
02065.jpg,73,163,674,401,1,Acura RL Sedan 2012,5
02066.jpg,46,315,1249,943,97,Eagle Talon Hatchback 1998,3
02067.jpg,241,78,1105,781,193,Volvo 240 Sedan 1993,5
02068.jpg,32,56,783,453,15,Audi V8 Sedan 1994,5
02069.jpg,1,550,2320,2506,167,Nissan Leaf Hatchback 2012,3
02070.jpg,74,38,375,289,94,Dodge Durango SUV 2007,6
02071.jpg,21,2,233,100,126,Honda Odyssey Minivan 2007,4
02072.jpg,250,205,1092,759,144,Jeep Patriot SUV 2012,6
02073.jpg,122,176,929,611,159,McLaren MP4-12C Coupe 2012,2
02074.jpg,18,67,496,342,85,Dodge Ram Pickup 3500 Crew Cab 2010,0
02075.jpg,9,16,294,156,76,Chrysler Sebring Convertible 2010,1
02076.jpg,17,69,247,157,160,Mercedes-Benz 300-Class Convertible 1993,1
02077.jpg,2,78,478,249,76,Chrysler Sebring Convertible 2010,1
02078.jpg,82,307,1369,1036,95,Dodge Charger Sedan 2012,5
02079.jpg,45,181,2582,1848,74,Chevrolet Silverado 1500 Regular Cab 2012,0
02080.jpg,128,30,855,596,132,Hyundai Veracruz SUV 2012,6
02081.jpg,37,61,756,504,31,BMW X5 SUV 2007,6
02082.jpg,205,77,595,295,57,Chevrolet Traverse SUV 2012,6
02083.jpg,51,116,630,371,151,Lamborghini Gallardo LP 570-4 Superleggera 2012,2
02084.jpg,328,260,1610,935,150,Lamborghini Aventador Coupe 2012,2
02085.jpg,13,40,257,143,115,Ford E-Series Wagon Van 2012,8
02086.jpg,51,68,595,381,191,Volkswagen Beetle Hatchback 2012,3
02087.jpg,19,533,3220,1953,29,BMW 3 Series Wagon 2012,8
02088.jpg,2,2,300,208,117,GMC Terrain SUV 2012,6
02089.jpg,19,64,471,259,122,Geo Metro Convertible 1993,1
02090.jpg,42,79,613,480,153,Land Rover Range Rover SUV 2012,6
02091.jpg,15,93,632,373,71,Chevrolet Monte Carlo Coupe 2007,2
02092.jpg,31,9,435,244,183,Suzuki SX4 Sedan 2012,5
02093.jpg,19,91,482,311,112,Ford F-150 Regular Cab 2012,0
02094.jpg,89,43,542,339,145,Jeep Wrangler SUV 2012,6
02095.jpg,90,189,1495,820,5,Acura Integra Type R 2001,2
02096.jpg,33,156,736,524,43,Bentley Continental Flying Spur Sedan 2007,5
02097.jpg,18,1,999,507,74,Chevrolet Silverado 1500 Regular Cab 2012,0
02098.jpg,15,17,636,440,57,Chevrolet Traverse SUV 2012,6
02099.jpg,14,31,272,198,64,Chevrolet Avalanche Crew Cab 2012,0
02100.jpg,66,64,598,385,88,Dodge Journey SUV 2012,6
02101.jpg,17,39,237,156,52,Cadillac Escalade EXT Crew Cab 2007,0
02102.jpg,20,23,274,196,173,Ram C/V Cargo Van Minivan 2012,4
02103.jpg,34,262,766,650,195,smart fortwo Convertible 2012,1
02104.jpg,25,215,625,411,172,Porsche Panamera Sedan 2012,5
02105.jpg,10,142,465,309,179,Spyker C8 Coupe 2009,2
02106.jpg,129,94,502,382,75,Chrysler Aspen SUV 2009,6
02107.jpg,23,57,232,186,64,Chevrolet Avalanche Crew Cab 2012,0
02108.jpg,53,122,993,553,146,Jeep Liberty SUV 2012,6
02109.jpg,31,51,635,399,47,Buick Rainier SUV 2007,6
02110.jpg,116,141,535,367,95,Dodge Charger Sedan 2012,5
02111.jpg,20,7,239,174,4,Acura TSX Sedan 2012,5
02112.jpg,95,84,612,391,113,Ford F-150 Regular Cab 2007,0
02113.jpg,109,39,980,590,58,Chevrolet Camaro Convertible 2012,1
02114.jpg,9,37,651,477,22,Audi S4 Sedan 2012,5
02115.jpg,11,37,441,206,50,Cadillac CTS-V Sedan 2012,5
02116.jpg,26,66,379,258,29,BMW 3 Series Wagon 2012,8
02117.jpg,1,79,1918,1120,152,Lamborghini Diablo Coupe 2001,2
02118.jpg,509,458,1031,686,100,Ferrari FF Coupe 2012,2
02119.jpg,44,162,605,360,114,Ford Focus Sedan 2007,5
02120.jpg,44,63,448,253,141,Infiniti QX56 SUV 2011,6
02121.jpg,143,114,546,374,67,Chevrolet TrailBlazer SS 2009,6
02122.jpg,29,63,602,324,101,Ferrari California Convertible 2012,1
02123.jpg,74,88,517,354,136,Hyundai Genesis Sedan 2012,5
02124.jpg,9,97,493,252,3,Acura TL Type-S 2008,5
02125.jpg,21,77,622,466,73,Chevrolet Silverado 1500 Extended Cab 2012,0
02126.jpg,7,20,298,197,142,Isuzu Ascender SUV 2008,6
02127.jpg,31,98,380,226,37,BMW Z4 Convertible 2012,1
02128.jpg,63,328,1223,755,133,Hyundai Sonata Hybrid Sedan 2012,5
02129.jpg,20,23,280,164,147,Jeep Grand Cherokee SUV 2012,6
02130.jpg,42,89,588,377,18,Audi TT Hatchback 2011,3
02131.jpg,81,140,524,337,188,Toyota 4Runner SUV 2012,6
02132.jpg,26,290,996,610,90,Dodge Dakota Club Cab 2007,0
02133.jpg,126,143,907,715,116,Ford Fiesta Sedan 2012,5
02134.jpg,147,149,905,654,56,Chevrolet Corvette Ron Fellows Edition Z06 2007,2
02135.jpg,67,103,533,366,86,Dodge Ram Pickup 3500 Quad Cab 2009,0
02136.jpg,128,33,515,309,130,Hyundai Santa Fe SUV 2012,6
02137.jpg,19,118,557,340,136,Hyundai Genesis Sedan 2012,5
02138.jpg,20,272,982,633,163,Mercedes-Benz E-Class Sedan 2012,5
02139.jpg,2,3,217,117,160,Mercedes-Benz 300-Class Convertible 1993,1
02140.jpg,35,176,492,480,60,Chevrolet Impala Sedan 2007,5
02141.jpg,14,164,1011,615,102,Ferrari 458 Italia Convertible 2012,1
02142.jpg,74,70,251,170,69,Chevrolet Silverado 1500 Classic Extended Cab 2007,0
02143.jpg,8,76,3640,2675,171,Plymouth Neon Coupe 1999,2
02144.jpg,37,82,594,380,25,BMW ActiveHybrid 5 Sedan 2012,5
02145.jpg,112,7,853,717,0,AM General Hummer SUV 2000,6
02146.jpg,8,14,294,142,106,Ford Mustang Convertible 2007,1
02147.jpg,74,114,585,432,177,Scion xD Hatchback 2012,3
02148.jpg,95,124,617,401,132,Hyundai Veracruz SUV 2012,6
02149.jpg,57,107,611,421,47,Buick Rainier SUV 2007,6
02150.jpg,55,82,564,338,168,Nissan NV Passenger Van 2012,7
02151.jpg,206,135,1543,1076,148,Jeep Compass SUV 2012,6
02152.jpg,4,51,458,291,26,BMW 1 Series Convertible 2012,1
02153.jpg,208,47,483,364,165,Mercedes-Benz Sprinter Van 2012,7
02154.jpg,67,62,212,185,28,BMW 3 Series Sedan 2012,5
02155.jpg,86,38,197,151,44,Bugatti Veyron 16.4 Convertible 2009,1
02156.jpg,54,55,305,220,122,Geo Metro Convertible 1993,1
02157.jpg,156,175,484,332,117,GMC Terrain SUV 2012,6
02158.jpg,37,39,486,273,101,Ferrari California Convertible 2012,1
02159.jpg,56,200,514,396,143,Jaguar XK XKR 2012,2
02160.jpg,63,5,940,723,168,Nissan NV Passenger Van 2012,7
02161.jpg,49,38,575,447,148,Jeep Compass SUV 2012,6
02162.jpg,40,134,759,463,101,Ferrari California Convertible 2012,1
02163.jpg,104,325,1180,776,169,Nissan Juke Hatchback 2012,3
02164.jpg,108,49,600,327,30,BMW 6 Series Convertible 2007,1
02165.jpg,49,35,565,439,23,Audi S4 Sedan 2007,5
02166.jpg,23,113,617,367,116,Ford Fiesta Sedan 2012,5
02167.jpg,185,454,1947,1129,106,Ford Mustang Convertible 2007,1
02168.jpg,54,246,678,553,100,Ferrari FF Coupe 2012,2
02169.jpg,52,27,575,418,64,Chevrolet Avalanche Crew Cab 2012,0
02170.jpg,12,6,314,202,113,Ford F-150 Regular Cab 2007,0
02171.jpg,32,305,1595,981,17,Audi 100 Wagon 1994,8
02172.jpg,49,49,203,164,33,BMW M3 Coupe 2012,2
02173.jpg,184,284,840,696,104,Fisker Karma Sedan 2012,5
02174.jpg,366,293,1817,1222,144,Jeep Patriot SUV 2012,6
02175.jpg,12,58,297,192,43,Bentley Continental Flying Spur Sedan 2007,5
02176.jpg,17,111,358,240,16,Audi 100 Sedan 1994,5
02177.jpg,22,30,625,531,100,Ferrari FF Coupe 2012,2
02178.jpg,15,77,454,272,126,Honda Odyssey Minivan 2007,4
02179.jpg,103,180,587,434,119,GMC Yukon Hybrid SUV 2012,6
02180.jpg,205,192,617,352,167,Nissan Leaf Hatchback 2012,3
02181.jpg,31,74,549,384,47,Buick Rainier SUV 2007,6
02182.jpg,35,54,564,361,122,Geo Metro Convertible 1993,1
02183.jpg,28,2,608,423,194,Volvo XC90 SUV 2007,6
02184.jpg,95,30,492,256,179,Spyker C8 Coupe 2009,2
02185.jpg,47,208,997,667,19,Audi S6 Sedan 2011,5
02186.jpg,56,67,420,284,177,Scion xD Hatchback 2012,3
02187.jpg,28,8,183,138,142,Isuzu Ascender SUV 2008,6
02188.jpg,58,1,582,373,29,BMW 3 Series Wagon 2012,8
02189.jpg,36,331,857,692,162,Mercedes-Benz SL-Class Coupe 2009,2
02190.jpg,10,67,575,302,171,Plymouth Neon Coupe 1999,2
02191.jpg,1,28,272,157,155,Lincoln Town Car Sedan 2011,5
02192.jpg,61,45,752,502,144,Jeep Patriot SUV 2012,6
02193.jpg,52,42,504,315,173,Ram C/V Cargo Van Minivan 2012,4
02194.jpg,80,155,471,320,8,Aston Martin V8 Vantage Coupe 2012,2
02195.jpg,61,130,738,481,33,BMW M3 Coupe 2012,2
02196.jpg,62,210,673,475,121,GMC Canyon Extended Cab 2012,0
02197.jpg,180,78,600,402,157,Maybach Landaulet Convertible 2012,1
02198.jpg,100,86,304,276,180,Suzuki Aerio Sedan 2007,5
02199.jpg,4,56,395,229,103,Ferrari 458 Italia Coupe 2012,2
02200.jpg,70,117,461,330,59,Chevrolet HHR SS 2010,4
02201.jpg,91,107,937,561,159,McLaren MP4-12C Coupe 2012,2
02202.jpg,295,120,1199,519,151,Lamborghini Gallardo LP 570-4 Superleggera 2012,2
02203.jpg,114,86,406,288,65,Chevrolet Cobalt SS 2010,2
02204.jpg,168,93,1131,699,172,Porsche Panamera Sedan 2012,5
02205.jpg,35,74,611,409,67,Chevrolet TrailBlazer SS 2009,6
02206.jpg,61,82,948,673,131,Hyundai Tucson SUV 2012,6
02207.jpg,18,23,639,387,72,Chevrolet Malibu Sedan 2007,5
02208.jpg,46,43,473,375,178,Spyker C8 Convertible 2009,1
02209.jpg,25,76,563,312,52,Cadillac Escalade EXT Crew Cab 2007,0
02210.jpg,24,77,267,186,155,Lincoln Town Car Sedan 2011,5
02211.jpg,41,135,365,300,115,Ford E-Series Wagon Van 2012,8
02212.jpg,45,116,547,393,73,Chevrolet Silverado 1500 Extended Cab 2012,0
02213.jpg,501,443,1088,706,136,Hyundai Genesis Sedan 2012,5
02214.jpg,13,14,301,155,17,Audi 100 Wagon 1994,8
02215.jpg,126,27,522,445,57,Chevrolet Traverse SUV 2012,6
02216.jpg,89,42,868,504,99,FIAT 500 Convertible 2012,1
02217.jpg,35,81,428,294,138,Hyundai Elantra Touring Hatchback 2012,3
02218.jpg,328,274,1017,689,144,Jeep Patriot SUV 2012,6
02219.jpg,34,33,663,401,148,Jeep Compass SUV 2012,6
02220.jpg,73,164,936,471,12,Audi A5 Coupe 2012,2
02221.jpg,55,68,529,450,31,BMW X5 SUV 2007,6
02222.jpg,29,66,597,228,58,Chevrolet Camaro Convertible 2012,1
02223.jpg,11,98,734,463,84,Dodge Caravan Minivan 1997,4
02224.jpg,7,61,290,205,79,Chrysler Crossfire Convertible 2008,1
02225.jpg,14,58,488,273,90,Dodge Dakota Club Cab 2007,0
02226.jpg,109,163,553,425,116,Ford Fiesta Sedan 2012,5
02227.jpg,86,68,199,158,164,Mercedes-Benz S-Class Sedan 2012,5
02228.jpg,38,134,463,311,136,Hyundai Genesis Sedan 2012,5
02229.jpg,107,445,884,665,157,Maybach Landaulet Convertible 2012,1
02230.jpg,28,32,340,178,68,Chevrolet Silverado 2500HD Regular Cab 2012,0
02231.jpg,48,66,363,210,43,Bentley Continental Flying Spur Sedan 2007,5
02232.jpg,109,88,561,349,34,BMW M5 Sedan 2010,5
02233.jpg,31,2,357,176,27,BMW 1 Series Coupe 2012,2
02234.jpg,61,58,335,236,38,Bentley Continental Supersports Conv. Convertible 2012,1
02235.jpg,203,497,2792,1959,65,Chevrolet Cobalt SS 2010,2
02236.jpg,45,91,382,288,178,Spyker C8 Convertible 2009,1
02237.jpg,14,41,291,165,160,Mercedes-Benz 300-Class Convertible 1993,1
02238.jpg,68,135,389,282,137,Hyundai Sonata Sedan 2012,5
02239.jpg,55,41,969,673,132,Hyundai Veracruz SUV 2012,6
02240.jpg,185,495,1497,964,3,Acura TL Type-S 2008,5
02241.jpg,204,227,627,511,26,BMW 1 Series Convertible 2012,1
02242.jpg,36,72,594,413,63,Chevrolet Express Cargo Van 2007,7
02243.jpg,122,123,503,292,168,Nissan NV Passenger Van 2012,7
02244.jpg,180,152,461,362,21,Audi S5 Coupe 2012,2
02245.jpg,17,30,405,278,47,Buick Rainier SUV 2007,6
02246.jpg,128,203,922,710,163,Mercedes-Benz E-Class Sedan 2012,5
02247.jpg,31,125,624,349,113,Ford F-150 Regular Cab 2007,0
02248.jpg,86,131,507,384,78,Chrysler 300 SRT-8 2010,5
02249.jpg,114,79,600,356,177,Scion xD Hatchback 2012,3
02250.jpg,19,39,630,351,187,Toyota Corolla Sedan 2012,5
02251.jpg,26,34,246,156,91,Dodge Magnum Wagon 2008,8
02252.jpg,35,53,272,190,161,Mercedes-Benz C-Class Sedan 2012,5
02253.jpg,26,217,582,396,20,Audi S5 Convertible 2012,1
02254.jpg,52,49,668,354,123,HUMMER H3T Crew Cab 2010,0
02255.jpg,60,41,365,169,180,Suzuki Aerio Sedan 2007,5
02256.jpg,9,33,256,109,21,Audi S5 Coupe 2012,2
02257.jpg,6,42,1022,366,56,Chevrolet Corvette Ron Fellows Edition Z06 2007,2
02258.jpg,51,81,655,408,25,BMW ActiveHybrid 5 Sedan 2012,5
02259.jpg,14,19,450,274,43,Bentley Continental Flying Spur Sedan 2007,5
02260.jpg,24,180,605,398,39,Bentley Arnage Sedan 2009,5
02261.jpg,76,31,574,261,184,Tesla Model S Sedan 2012,5
02262.jpg,57,112,543,316,192,Volvo C30 Hatchback 2012,3
02263.jpg,89,129,532,412,176,Rolls-Royce Phantom Sedan 2012,5
02264.jpg,162,87,567,318,20,Audi S5 Convertible 2012,1
02265.jpg,39,72,653,462,74,Chevrolet Silverado 1500 Regular Cab 2012,0
02266.jpg,67,44,180,113,51,Cadillac SRX SUV 2012,6
02267.jpg,28,67,479,284,18,Audi TT Hatchback 2011,3
02268.jpg,90,65,546,397,70,Chevrolet Express Van 2007,7
02269.jpg,13,124,1967,1464,94,Dodge Durango SUV 2007,6
02270.jpg,137,164,761,421,100,Ferrari FF Coupe 2012,2
02271.jpg,18,24,250,166,124,HUMMER H2 SUT Crew Cab 2009,0
02272.jpg,41,31,753,468,182,Suzuki SX4 Hatchback 2012,3
02273.jpg,228,83,1253,887,22,Audi S4 Sedan 2012,5
02274.jpg,57,50,388,218,3,Acura TL Type-S 2008,5
02275.jpg,66,92,492,336,108,Ford Expedition EL SUV 2009,6
02276.jpg,53,80,310,175,56,Chevrolet Corvette Ron Fellows Edition Z06 2007,2
02277.jpg,96,46,487,186,136,Hyundai Genesis Sedan 2012,5
02278.jpg,99,93,690,477,131,Hyundai Tucson SUV 2012,6
02279.jpg,36,40,999,751,193,Volvo 240 Sedan 1993,5
02280.jpg,190,139,508,394,131,Hyundai Tucson SUV 2012,6
02281.jpg,56,33,579,395,92,Dodge Challenger SRT8 2011,2
02282.jpg,186,177,1284,819,111,Ford GT Coupe 2006,2
02283.jpg,8,48,296,194,185,Toyota Sequoia SUV 2012,6
02284.jpg,16,45,291,157,187,Toyota Corolla Sedan 2012,5
02285.jpg,1,5,396,213,173,Ram C/V Cargo Van Minivan 2012,4
02286.jpg,125,339,2008,1332,7,Aston Martin V8 Vantage Convertible 2012,1
02287.jpg,12,20,377,281,33,BMW M3 Coupe 2012,2
02288.jpg,151,20,551,221,121,GMC Canyon Extended Cab 2012,0
02289.jpg,54,19,233,147,164,Mercedes-Benz S-Class Sedan 2012,5
02290.jpg,65,15,232,116,118,GMC Savana Van 2012,7
02291.jpg,17,53,607,443,93,Dodge Durango SUV 2012,6
02292.jpg,2,15,83,61,17,Audi 100 Wagon 1994,8
02293.jpg,37,415,1528,1060,177,Scion xD Hatchback 2012,3
02294.jpg,40,35,424,256,85,Dodge Ram Pickup 3500 Crew Cab 2010,0
02295.jpg,8,141,618,344,69,Chevrolet Silverado 1500 Classic Extended Cab 2007,0
02296.jpg,101,66,555,407,67,Chevrolet TrailBlazer SS 2009,6
02297.jpg,32,62,603,423,119,GMC Yukon Hybrid SUV 2012,6
02298.jpg,82,103,973,669,110,Ford Ranger SuperCab 2011,0
02299.jpg,131,15,459,205,67,Chevrolet TrailBlazer SS 2009,6
02300.jpg,13,10,298,194,104,Fisker Karma Sedan 2012,5
02301.jpg,54,75,449,300,119,GMC Yukon Hybrid SUV 2012,6
02302.jpg,50,168,937,501,125,Honda Odyssey Minivan 2012,4
02303.jpg,27,151,623,391,49,Buick Enclave SUV 2012,6
02304.jpg,38,74,244,179,15,Audi V8 Sedan 1994,5
02305.jpg,83,64,269,158,7,Aston Martin V8 Vantage Convertible 2012,1
02306.jpg,29,95,557,375,76,Chrysler Sebring Convertible 2010,1
02307.jpg,11,43,472,232,149,Lamborghini Reventon Coupe 2008,2
02308.jpg,44,79,584,392,66,Chevrolet Malibu Hybrid Sedan 2010,5
02309.jpg,25,86,306,245,45,Bugatti Veyron 16.4 Coupe 2009,2
02310.jpg,20,102,376,225,106,Ford Mustang Convertible 2007,1
02311.jpg,56,1,394,176,0,AM General Hummer SUV 2000,6
02312.jpg,49,117,386,265,55,Chevrolet Corvette ZR1 2012,2
02313.jpg,33,114,434,293,155,Lincoln Town Car Sedan 2011,5
02314.jpg,18,63,445,267,1,Acura RL Sedan 2012,5
02315.jpg,9,42,581,395,171,Plymouth Neon Coupe 1999,2
02316.jpg,27,235,665,465,63,Chevrolet Express Cargo Van 2007,7
02317.jpg,21,6,623,453,63,Chevrolet Express Cargo Van 2007,7
02318.jpg,31,67,573,332,86,Dodge Ram Pickup 3500 Quad Cab 2009,0
02319.jpg,41,225,957,579,61,Chevrolet Tahoe Hybrid SUV 2012,6
02320.jpg,8,36,268,198,142,Isuzu Ascender SUV 2008,6
02321.jpg,37,342,1263,786,159,McLaren MP4-12C Coupe 2012,2
02322.jpg,38,52,410,322,174,Rolls-Royce Phantom Drophead Coupe Convertible 2012,1
02323.jpg,71,45,752,302,24,Audi TT RS Coupe 2012,2
02324.jpg,40,46,539,324,25,BMW ActiveHybrid 5 Sedan 2012,5
02325.jpg,34,51,382,258,14,Audi R8 Coupe 2012,2
02326.jpg,37,81,554,311,9,Aston Martin Virage Convertible 2012,1
02327.jpg,18,27,298,211,147,Jeep Grand Cherokee SUV 2012,6
02328.jpg,153,215,606,464,100,Ferrari FF Coupe 2012,2
02329.jpg,84,463,1915,1014,103,Ferrari 458 Italia Coupe 2012,2
02330.jpg,4,19,276,199,161,Mercedes-Benz C-Class Sedan 2012,5
